@relation review

@attribute sentence string
@attribute aspect {character,plot,neither}

@data
'I think Id actually rate the other two books four stars if I believed in going back to change my rating ',neither
'I wholly and utterly recommend ',neither
'I can finally understand why these books are so special ',plot
'Ill always remember my first time reading it forever ',character
'Annual Reread December Annual Reread August THIS ONE IS MY FAVORITEHow could it not be with the introduction of both of my favorite characters in the entire seriesThere is so much that I love about this book that I dont even know where to start ',character
'I dont think Im capable of reviewing this one coherently without dissolving into a mess of feels ',plot
'Update on the GinnyHarry ship lookout I am apparently doing on this reread Ginny isnt this particular book very much at all ',neither
'But in tAnnual Reread December Annual Reread August THIS ONE IS MY FAVORITEHow could it not be with the introduction of both of my favorite characters in the entire seriesThere is so much that I love about this book that I dont even know where to start ',character
'I dont think Im capable of reviewing this one coherently without dissolving into a mess of feels ',plot
'Update on the GinnyHarry ship lookout I am apparently doing on this reread Ginny isnt this particular book very much at all ',neither
'But in the scene of their first encounter with a dementor she is described as looking nearly as bad as Harry felt and then it is said she starts sobbing ',neither
'Knowing that dementors make you relive your worst memories and that their powers are especially effective on those with true horrors in their past imagining Ginny being forced to relive her times being possessed and controlled by Riddle the previous year is just so terrifying and heartbreaking to think about ',plot
'For a twelve year old to be forced to feel that again its no wonder she burst into tears ',plot
'She and Harry both have horrifying memories of Voldemort enough to bring them immense dread when a dementor is near ',neither
'Yet another thing that would draw Harry to her because she understands something about him that no one else does ',neither
'UCDont let the muggles get you downUD OH ',neither
'MY ',neither
'GODi finished this book days ago and i cannot stop thinking about it ',neither
'this book was more than amazing it was entirely different than its predecessors in the series it relied on a different elements to keep the readers intrigued ',neither
'from the first chapter you can see that this book is going to have a very dark tone and that dark tone kept clouding the story gradually so many new characters were introduced we saw Harry and Ron and Hermione grow UCDont let the muggles get you downUDOH ',character
'MY ',neither
'GODi finished this book days ago and i cannot stop thinking about it ',neither
'this book was more than amazing it was entirely different than its predecessors in the series it relied on a different elements to keep the readers intrigued ',neither
'from the first chapter you can see that this book is going to have a very dark tone and that dark tone kept clouding the story gradually so many new characters were introduced we saw Harry and Ron and Hermione grow up and evolve as a wizards the story was wrapped up with so many mysteries the whole time to the point that made you feel like theres noway to connect all these elements together and the result was one of the most original stories ive ever readthis book shows how masterful JK Rowling is there was so many threads to this story and you never felt lost or felt like its all over the place she knew exactly what she was doing and by the end she wrapped everything up nicely and quiet brilliantly ',character
'it was a dark whimsical emotional journey and i absolutely adored it ',neither
'i cant even think how the next books are going to top that one',plot
'UB U U U U U U U U UF U U U U U U UE U U UF U U httpknigolandiainfobookreviewhU U UE U U UA U U U U U UB U U UE U U U UF UD U U U UF UD U U U U UD UE U U U U UC U UF UE U U U U U UE U UD UE U U U U UA UB UE U UE U U U U U U U U U U U ',neither
'UA U UA U UE U U UD UE U U U U UE U U U U U U U U UF U U U U U U U UF UA U U U U U U U U U UE UC U U UD U U U U U U U U U U UE U U U U UD U UC UF U U UE U UE ',neither
'UC U U U U UF UE U UA U U U U U U UE U UD U UA UA U UE U U U UA U U U UD UD UE UF U U U U UB U UD UE U UC U UF UE U U U U U UE U U UE U UD U U U U UE U UF UA U U U U U U U U U UE UC U U U UE U UB U UD U U U UF UF U U U U U U U U U U U U UD U U U U U U U UA U U U U U UD U UD U UF UA U U U U UD U U UA U U U U UC U U UE UF U UE UC UF UD U UD U U UB U U UD U U U U UE U UA U U U U U UA U U U U UD U UD U UF UE U U U U U UD U UE U UC U U U UF U U UC U UD U UB UE U UEU U UD U UC U U U UE U U U U U U UUB U U U U U U U U UF U U U U U U UE U U UF U U httpknigolandiainfobookreviewhU U UE U U UA U U U U U UB U U UE U U U UF UD U U U UF UD U U U U UD UE U U U U UC U UF UE U U U U U UE U UD UE U U U U UA UB UE U UE U U U U U U U U U U U ',neither
'UA U UA U UE U U UD UE U U U U UE U U U U U U U U UF U U U U U U U UF UA U U U U U U U U U UE UC U U UD U U U U U U U U U U UE U U U U UD U UC UF U U UE U UE ',neither
'UC U U U U UF UE U UA U U U U U U UE U UD U UA UA U UE U U U UA U U U UD UD UE UF U U U U UB U UD UE U UC U UF UE U U U U U UE U U UE U UD U U U U UE U UF UA U U U U U U U U U UE UC U U U UE U UB U UD U U U UF UF U U U U U U U U U U U U UD U U U U U U U UA U U U U U UD U UD U UF UA U U U U UD U U UA U U U U UC U U UE UF U UE UC UF UD U UD U U UB U U UD U U U U UE U UA U U U U U UA U U U U UD U UD U UF UE U U U U U UD U UE U UC U U U UF U U UC U UD U UB UE U UEU U UD U UC U U U UE U U U U U U U U U U UD U UA U U UD U U U U U UD U U U U U U UE U U UF U UE UD U U U U UB U U U UB U U U UF U U U U U UE U U UD U ',neither
'U UE U U U U UA UE U U U UE U UE UB U U UC UE U U U U U UA U UF U U U U UB U U U U U U U U U UA U UA UE U U U UE U UA UE U U UC UF U U U UB U UC UE U U U U U U U UF U U U UB U U U UB U UF UE UC UE U UD U U U U U UE U U UE U UE UB UD U U UB U U U U U U U UF UB U U U U UA UE U U U UE U UF UE U U U U U UB UD U U U UF U U U UD U U U UF UB U U U U U U UE U UD U U U U U U U U UF UD U UC U U UC UE U UD U U U U UA UE U UE UE U U U U U U UE ',neither
'U U UC UE UD U U UA UB U U U U UF UBhttpknigolandiainfobookreviewh ',neither
'Fucking love time travel',neither
'Its still my favorite part of the book ',neither
'Also I think I love Lupin even more than before and of course Black is just the best ',neither
'sobsThe Quidditch matches were so fun to read about especially because of Jordans topnotch commentaryAlso Hermiones scene with the boggart was even more hilarious than NevillesDoesnt this sum up Snape pretty and pathetically well Is a schoolboy grudge worth putting an innocent man back inside AzkabanI dont know who I hate moreFucking love time travel',character
'Its still my favorite part of the book ',neither
'Also I think I love Lupin even more than before and of course Black is just the best ',neither
'sobsThe Quidditch matches were so fun to read about especially because of Jordans topnotch commentaryAlso Hermiones scene with the boggart was even more hilarious than NevillesDoesnt this sum up Snape pretty and pathetically well Is a schoolboy grudge worth putting an innocent man back inside AzkabanI dont know who I hate more in this book though Snape or Pettigrew re a bully vs a slimeball ',character
'They can both go to hell ',neither
'So um I was just about to properly review this when a thought occurred to me ',neither
'Why did Hermione get rid of the time turner',character
'Im sure theres an obvious reason why she got rid of it but I just cant think of it at the moment ',neither
'Theres a handful of times when itd come in handycough Deathly Hallows cough ',neither
'This was honestly my Harry Potter book so far ',neither
'I loved how everything came together and all the new insight on Harrys father when he was younger and his friends ',character
'I also loved the new knowledge of what really happened to Harrys parents ',neither
'I cant wait to read the rest of the series ',neither
'UA UB UB UCE UC UBF UBA UBF UC UBC UBF UC UC UBF UC UA UBF UB UBA UBF UC UB UC UC UC UB UC UC UAF UB UB UB UBD UB UC UBA UBF UC UB UB UBD UB UAC UB UB UB UBF UB UBC UB UBA UC UBF UAF UBC UAC UB UBF UB UBD UB UBC UB UB UB UBB UCE UBD UBF UC UBD UC UB UBA UCC UBB UC UB UBD UB UB UAF UBD UBF UBD UC UB UB UC UB UBF UC UB UC UAF UC UBB UBF UBA UB UC UBF U UBA UC UB UC UB UBD UC UBF UC UBD UB UBA UB UC UB UB UB UB UB UC UBF UBA UCD UC UB UBB UBB UBF UBF UA UAC UC UB UBD UB UB UC UBF UBA UC UAC UBF UB UBA UBF UB UAD UBD UB UB UB UBA UB UB UB UBB UBB UB UC UCC UC UB UB UC UB UB UC UB UB UBE UB UBB UAF UC UC UB UC UB UB UC UB UB UBC UBC UBF UBD UAEExpecto patronum UBA UB UB UC UCD UB UB UBC UB UB UB UB UC UBF UBA UCD UC UB UBB UBB UBF UC UB UC UC UC UC UB UAC UC',neither
'I learned so many new things about the Wizarding World that the movies never taught me',neither
'This book was my favorite movie so happy I finally read it',neither
'EhkUE lempparini Pottereista yhUE edelleen niin hyvUE ',neither
'U ',neither
'Harrynin Hogwartstaki UFC UE UFCncUFC yUlU bir hayli olaylU baUFlar ',neither
'Yaz tatilinde tek istediUFi UFDevlerini yapabilmek ki bunu geceleri gizli gizli battaniyesinin altUnda bir el feneriyle yapmak zorunda bUrakUlUr zavallUm ve Ungilterenin baUFtan aUFA UF U bUFCyUFCC UFClerle dolu tek kUFyUFC olan Hogsmeadee yapUlacak okul gezilerine katUlabilmesi iUEin gerekli imzayU eniUFtesinden koparabilmek olan Harry UFCstUFCste geliUFEn UFAnssUzlUklar silsilesi sonucu halasUnU iUEi gaz dolu bir balonmuUF UEAsUna UFiUFirmiUF bulur kendiniHarrynin Hogwartstaki UFC UE UFCncUFC yUlU bir hayli olaylU baUFlar ',neither
'Yaz tatilinde tek istediUFi UFDevlerini yapabilmek ki bunu geceleri gizli gizli battaniyesinin altUnda bir el feneriyle yapmak zorunda bUrakUlUr zavallUm ve Ungilterenin baUFtan aUFA UF U bUFCyUFCC UFClerle dolu tek kUFyUFC olan Hogsmeadee yapUlacak okul gezilerine katUlabilmesi iUEin gerekli imzayU eniUFtesinden koparabilmek olan Harry UFCstUFCste geliUFEn UFAnssUzlUklar silsilesi sonucu halasUnU iUEi gaz dolu bir balonmuUF UEAsUna UFiUFirmiUF bulur kendini ',neither
'UDnceki yUl Dudleylerin evinde kUFC UE UFCk bir bUFCyUFC yapan ev cini Dobby nedeniyle uyarU alan Harry halasUnU UFiUFirmek gibi UEok daha bUFCyUFCk ve tatsUz UFCstelik bu sefer gerUEEkten de kendisinin gerUEEkleUFtirdiUFi bir bUFCyUFC sonucu okuldan atUlacaUF Una emindir ',neither
'BUFCyUFCC UFClUFCk hapishanesi olan Azkabana atUlacaUF Undan bile kaygUlanmaktadUr ',neither
'Ama yapacaUF U bir UFEy yoktur o evde daha fazla kalamayacaUF U kesindir ',neither
'EUFyalarUnU toplar Hogwarts kitaplarUnU ve araUE gereUElerini sandU UF Una doldurup Hedwigin kafesini alUr ve hU UF Umla terk eder evi halasU hUElUE UFiUFtikUEE UFiUFEr ve yUFCkseldikUEE yUFCkselirkenHarry kendini yaUFAmUnU dU UFlanmU UF biri olarak sUFCrdUFCreceUFine ve bir daha HogwartsU gUFrmeyeceUFine inandUrUr ama en azUndan bUFCyUFCC UFClerle birarada olabilmek iUEin Londraya UCAtlak Kazana gider ',neither
'AmacU handa bir oda tutup durumunu sakin kafayla dUFC UF UFCnmektir ',neither
'Gelgelelim Diagon Yolunda onu Sihir BakanU Fudge karUF Ular Harryi saUF salim odasUna yerleUFtirir bundan sonra gUFCvende olmasU iUEin birkaUE tembih sUralar diUFEr bUFCyUFCC UFClerden okul baUFlayana kadar Harrye gUFz kulak olmalarUnU onu gUFzlerinin UFnUFCnden ayUrmamalarUnU rica eder ',neither
'DeUFil Sihir BakanUnUn bizzat kendisi tarafUndan karUF UlanmayU okula devam edebilmeyi bile beklemeyen Harry UFA UFkUnlUk iUEindedir ',neither
'Bunda bir iUF vardUr ama ne',neither
'Sonradan ortaya UE Ukar ki Azkabandan firar eden Sirius Black isimli UEok tehlikeli suUElu Harry PotterUn peUFindedir ',neither
'Voldynin sadUk destekUEilerinden olan Black efendisinin dUFC UF UFC UF UFCnden dolayU Harryi suUElamakta onu UFldUFCrerek intikam alabilmeyi bir de tabii KaranlUk Lordun tekrar yUFCkseliUFinde pay sahibi olabilmeyi ummaktadUr ',neither
